1	0.208436994497	0.02672757594
2	0.244005256707	0.00920182937457
3	0.235236847129	0.0121382495866
4	0.228471254648	0.0149345067414
5	0.286544338911	0.00209143181368
6	0.228259365451	0.0150304520693
7	0.269530091402	0.00389039298815
8	0.248594244536	0.00793021563467
9	0.240615538021	0.0102531679106
10	0.235992257984	0.0118564349132
11	0.22923242142	0.014594220171
12	0.230441400634	0.0140675913937
13	0.215201279995	0.0220749637436
14	0.19236916585	0.0412227430063
15	0.197923469974	0.0356060661298
16	0.166003419052	0.0788779345941
17	0.118267032206	0.212177154874
18	0.123834897846	0.191286497779
19	0.097615760933	0.303671818233
20	0.0969438010227	0.307028511027
