1	0.258091628275	0.00578067443038
2	0.363454419367	7.59555571776e-05
3	0.309060380933	0.000866081694295
4	0.41815821251	4.05302807359e-06
5	0.435629037782	1.41826026363e-06
6	0.467254904214	1.81471982035e-07
7	0.437909201083	1.23123557269e-06
8	0.446716086659	7.06152815696e-07
9	0.447058976532	6.9081322867e-07
10	0.4352355839	1.45314275424e-06
11	0.436320874653	1.35884178115e-06
12	0.420841261852	3.46250728206e-06
13	0.420444079323	3.54447277055e-06
14	0.435678924624	1.41389459826e-06
15	0.421634496164	3.30414460643e-06
16	0.426845046165	2.42223514619e-06
17	0.43018841371	1.97926676673e-06
18	0.436996353566	1.30311195776e-06
19	0.428661741651	2.17106168065e-06
20	0.422834220234	3.07758713232e-06
