1	-0.00528958128508	0.955657108302
2	0.100474805924	0.28965961699
3	0.0804962872939	0.396688801841
4	0.144586866697	0.126529679877
5	0.133461854909	0.158758979438
6	0.135507282688	0.152414200662
7	0.137536618643	0.14630937184
8	0.150357215468	0.111925286317
9	0.154314354814	0.102692953127
10	0.227862155812	0.0152117558261
11	0.204363292233	0.0299140298436
12	0.211188328255	0.0247430604569
13	0.159512402157	0.0914860062811
14	0.179541793201	0.0570630457857
15	0.196579587849	0.0369022998432
16	0.193250040124	0.0402854831695
17	0.239671555963	0.0105641168031
18	0.235989856452	0.0118573216857
19	0.269690476391	0.00386838631077
20	0.213247768903	0.0233412566048
