1	-0.0222987572652	0.814649128997
2	0.0981598149811	0.300971750677
3	0.156227431284	0.0984493160099
4	0.165959496209	0.0789583028355
5	0.0956254826806	0.313684166574
6	0.0641454375369	0.499682472449
7	0.112241623205	0.236562323053
8	0.140102451203	0.138857058856
9	0.186072961159	0.0484660774179
10	0.157746251515	0.0951796086374
11	0.208181346705	0.0269186720608
12	0.192594517155	0.0409812493517
13	0.1859270724	0.048645671011
14	0.19988701174	0.0337811732409
15	0.163271197195	0.0840036445208
16	0.20032341755	0.0333864801083
17	0.195013949642	0.0384621937735
18	0.155772020561	0.0994467743102
19	0.142374064185	0.132503148682
20	0.124968794877	0.187221719137
